lcoh_eur_kg,lcoh_eur_mwh,cf_elec,capex_ann,opex_ann,stack_ann,elec_ann
4.489467862462934,149.6339638558896,0.3998203437998039,53.9910097599321,18.700517032736364,9.79497920009746,67.14745786312368
4.958991101831726,165.28317342405143,0.37551867620050094,50.882217800290576,18.06913924061007,6.775712072351042,89.55610431079975
5.4069760781002065,180.21451268307987,0.3404445090752411,62.38966666328153,25.178701444550594,6.574440730672856,86.07170384457487
5.003797380442935,166.77656669016304,0.2940966305501488,53.00447141080635,19.577173387315373,4.918697989255402,89.2762239027859
6.414275035990956,213.78778694957856,0.3204149698806739,81.34852113635166,33.893720548907105,8.802774907967745,89.74277035635204
5.258240474951914,175.2571550301473,0.37646860511346386,58.65578638113437,27.02873854485479,9.835749139319507,79.73688096483862
4.577892955512858,152.58117220724353,0.36299765293559066,50.23680257310854,21.448397251905334,6.488966362591793,74.40700601963786
4.6187960808318635,153.944473374126,0.35264819402000824,46.114395536116255,16.2864374644869,6.777668763198554,84.76597161032429
3.990136198051887,132.99123948106939,0.3584553622504698,54.19593760756343,17.948763511377408,7.3377359774456155,53.50880238468293
4.921411827226929,164.03065620147353,0.37211458549853793,57.74990009101223,27.58512140675207,8.25757376490978,70.43806093879945
5.842544469206584,194.73200715865545,0.308363482034113,67.65386788621237,20.07567154838108,7.686441251822433,99.31602647223956
4.87927332009146,162.62617975864836,0.3643439910334873,63.788589361343966,16.879049236528882,8.561645129768303,73.3968960310072
3.965165165284176,132.15895495892158,0.3477660540813369,43.44042870749221,15.96095122503254,7.264564490504212,65.49301053589261
4.270361303243983,142.33114223712195,0.4090198510201276,49.34033840143816,9.944365631833799,4.424125045499737,78.62231315835027
5.620083562600103,187.31738514146141,0.3703247337546275,51.54945486525417,23.458855731067157,7.868163724121564,104.44091082101853
5.908554111201185,196.93210852633547,0.31641234744734703,71.17172581986505,24.827776521248506,5.747953976271826,95.18465220895008
5.209591980405986,173.63570070693152,0.3268181635899127,63.47917078198602,21.886951997660095,5.351220336697029,82.91835759058836
5.154833004837395,171.81058405123036,0.36041859271254933,53.63021019567788,20.00934440494001,6.630239957929605,91.54078949268289
4.083643255190564,136.1078296955015,0.35859643912314865,48.70993496049054,15.265154310452623,5.612922228146259,66.51981819641206
4.672446455599264,155.73264036512347,0.37357270624128414,55.548590118714166,10.944456935558856,7.881752975686192,81.35784033516425
4.040210392490478,134.66021238170765,0.3919922429308751,45.99105042733112,17.286400454055457,6.324825275934294,65.05793622438678
6.830553634497219,227.6623526377923,0.30006944611048897,82.84895210748873,28.405271363671087,5.9791593637427605,110.42896980288972
6.118560236796859,203.9316126924393,0.31021498713783224,71.89075417717513,22.726568618307653,4.501896201342385,104.81239369561413
5.683719072298729,189.4383566797166,0.3893473370208408,66.17152564436685,23.286038443500892,6.081674429770741,93.89911816207812
4.95499376546227,165.14994220285746,0.36072284831711504,54.391242367114785,15.169672010917434,7.591871460973428,87.99715636385183
4.041613074195042,134.70696376292074,0.36553745066579024,44.50456412258284,12.93409213746334,4.416385779541337,72.8519217233332
4.839219748247994,161.29119420910564,0.3309438189524445,57.612492210328824,16.272391631178373,5.978939671733749,81.4273706958647
4.538220648071393,151.25889420021952,0.40796805071849995,53.72264959033111,16.112994578118297,5.970458167597997,75.4527918641721
5.916023877073397,197.18107582285631,0.3409849823373441,68.52119813574946,25.43969310566253,7.046112242902494,96.17407233854185
4.88108624039708,162.68660439243467,0.3410211309845978,64.31108921818496,26.320509095973343,4.126943346360306,67.92806273191607
5.414943655357076,180.48007203305133,0.31883413082186685,61.29020277895493,19.30139871111764,5.927329366557418,93.96114117642134
4.872108291660329,162.38736936103874,0.33885659211072705,53.451625977093116,21.058764978877825,5.503576898629581,82.37340150643824
4.360655223622859,145.3406386033499,0.3717762817911822,45.76977720091316,20.018682295071976,4.982717825287812,74.56946128207696
4.180997572781417,139.3526491008046,0.2979062790680018,46.803186362089214,14.53064084574851,5.23621713356558,72.7826047594013
4.875351523227313,162.49546626916634,0.3533014151625303,56.244983385458305,13.325976055908606,5.2953756709224375,87.62913115687698
5.35037423771399,178.32797334300727,0.32157001919287775,50.77013424326772,23.739629488263255,5.372553151738422,98.44565645973788
5.917957595356381,197.24552665322818,0.31516831189910294,67.59059117072196,25.351521104993328,8.63401791040722,95.66939646710568
4.8726045938248985,162.40391111218386,0.394197107885076,46.50621682754048,24.273795067359032,7.426869865831213,84.19702935145315
4.13247258437461,137.73531123720574,0.3926561029973307,53.306334496171395,15.756335998904794,8.641996318256252,60.030644423873284
5.376981999332123,179.21481003773962,0.3371207801156485,61.020447376357325,25.882777509666305,7.63538243678007,84.67620271493593
4.467910985324817,148.91547314087614,0.35534819344768176,52.101797122341495,15.075590047171561,6.802536088555513,74.93554988280758
4.697572391726179,156.57008781623352,0.37824508642261384,57.513944306838304,14.04853829371485,6.645921698979177,78.36168351670118
5.081793233619016,169.3761684765218,0.35714366064061354,63.1358504134014,19.73759384681341,5.739178668835854,80.76354554747114
4.210285341460107,140.32881043086536,0.3811461462039747,42.41915944907417,14.18936457084515,7.227366233586303,76.49292017735974
4.553680857520021,151.7741829811423,0.3482311941489689,43.62964597263324,12.818750551430968,8.203802443523289,87.1219840135548
4.49048714290266,149.66793647294566,0.3526409119981218,53.01638582850032,14.436318727846025,6.183940257617158,76.03129165898214
5.183501696488188,172.7661115439513,0.33646807953868924,60.2900563821958,10.597680022208948,4.5363647600069,97.34201037953963
5.665082886463531,188.81721260582947,0.3512422660882592,71.62303781915058,25.50612740398011,5.89299330824545,85.79505407445332
5.013415380420192,167.097134629405,0.35114757809310326,57.617187950717835,20.56702270318855,8.615123407086356,80.29780056841226
3.7396358692419014,124.64206352183257,0.3760992705687588,49.83870848274347,12.90839322070296,5.1326680861101215,56.76229373227602
5.031669749984918,167.7055527669973,0.3434663370935347,63.729880059704165,17.212638841987623,9.23069290496727,77.53234096033823
4.961426339840191,165.36433990687357,0.32584712365148194,67.35235341654129,16.473347715424502,10.052806899103757,71.48583187580402
4.95797151044304,165.24919044306654,0.3520798896690835,48.200790529434045,18.45332639397021,7.927811596211068,90.66726192345122
5.0630235835979605,168.75057604132002,0.3576576018087804,62.3422207787178,16.106261063118783,5.487281196168717,84.8148130033147
4.786787651543805,159.54363242595502,0.37252472284561555,60.02900340571598,21.645131790979885,9.615841812425263,68.25365541683391
4.846334456560248,161.52832743715305,0.3216890524099635,61.22538833833456,13.182557019580067,7.981389275871376,79.13899280336705
4.424561237703646,147.4706260526625,0.36400034740315745,59.39446227587225,16.928833012898025,5.24389822208445,65.90343254180779
4.954666469875285,165.13903344094325,0.34549114379229395,55.898149090134986,22.758156791551038,4.900255254240031,81.58247230501719
4.464855948531093,148.8136487645413,0.3366185167364769,47.06152581686907,19.776611795641667,7.036949669035233,74.93856148299534
4.74523186779018,158.15857815344668,0.33738854562803955,58.47925882440402,12.199183120229156,6.843551398913246,80.63658480990024
4.117403453952712,137.2330571202439,0.38317325234666905,47.544622432205195,21.95061682448991,4.624531484915243,63.11328637863357
5.185217778596628,172.8233085606256,0.3520156646498317,65.78245332929073,20.62864489444177,4.883756109365983,81.52845422752713
4.887974278602717,162.91618270582853,0.3784582181898347,59.74556520606783,26.99888475799295,7.731654035250616,68.44007870651713
