pem_capex,pem_opex_pct,pem_eff,stack_lifetime,stack_replace_pct,solar_capex,wind_capex,solar_cf,wind_cf,wacc,lifetime,lcoh_eur_mwh,lcoh_eur_kg
1198.8291567334472,3.399337062263459,61.16465975900958,79177.1923046057,20.847070918317666,830.4991402509336,1833.464188243273,0.1348181611063911,0.30510753094979287,0.09026136477966709,26.08166155822003,205.40034373238694,6.845993456600457
1171.3497560119051,4.041324157901505,63.83631067187152,79254.02029547021,33.28653581459406,875.5472004083148,1666.4105729291832,0.18531766506770517,0.3301994608990602,0.0736743253492051,25.902380903256926,155.4135178372239,5.179932549514672
1289.9572194211112,3.4582196176469178,62.05482749573091,88520.71768682532,32.29858052496438,631.768972734075,1585.9910358436157,0.15793267331564068,0.34861314573642005,0.07871072192774144,28.35021387199623,152.86173294428693,5.094881559033083
1192.475873469766,1.935976227155102,68.9702927789885,79364.23527438853,30.195694540881235,805.2272028436479,1589.2444723620815,0.17473022892049628,0.3435516812028532,0.08928203008145522,26.86601521769757,144.8191968498095,4.82682383100415
1069.344509253113,4.545060904771047,64.93364081110617,78039.8616493578,26.262123853023418,842.3349380679069,1197.2392421789184,0.15363192287557634,0.33675843275139417,0.08491800485371524,27.74973469209212,150.52701460726055,5.017065396859993
1088.477287287785,2.355810276730647,63.147300668772615,69938.22716788479,23.03690946152001,734.6337891159761,1528.6832825668066,0.1553715436614369,0.3760926287670723,0.08508901966848637,26.539352784896778,146.16625512782753,4.8717212834104915
1500.4680593119665,2.6049668439145908,65.45439993799994,84365.79010300305,32.0386841310506,916.4867121579524,1821.4965110196197,0.16788791880471607,0.26343932411464144,0.0873677787641794,26.43268626756274,201.88926086466304,6.728969064619219
1445.8279518978159,4.581396337012049,62.54799971702794,82559.5752654148,32.11191481503549,797.1770053941252,1532.579570819395,0.15853895402635015,0.34161828568601593,0.09486192672827971,26.52439032845885,197.57148049227328,6.585057444807468
1320.5789105861816,3.733994856477125,70.8736910254907,84952.07257808157,26.658092274895495,834.692765129056,1587.9674648733787,0.18134956782404438,0.28052039842173326,0.06573573046162418,28.347719364014324,138.23217419065875,4.607278365774656
1157.855403435109,4.333694336396235,65.14399297367474,83417.67820761356,18.45012269405626,759.0861837814666,1490.8017076233818,0.16714006999926034,0.3275337392504893,0.0985556045402728,25.126529293244708,171.85279274445634,5.727853582172729
1510.4782602403652,3.836530124866229,69.99600447440325,90011.35956065536,21.9455233880596,886.3009531012864,1306.2497470558817,0.1593236898975266,0.3436427066684454,0.09278392459630172,24.5304383189767,173.12351309861708,5.770206691576908
1360.156790863503,3.438635636701798,67.63694160612438,90094.28876952404,18.744444535108556,649.5473113740965,1462.001860921623,0.17558837203526198,0.3313147530544995,0.07065033848594109,28.60706656013896,130.73434738551856,4.3573757983593335
1328.6910417648155,2.7222533469092163,66.89586738152754,75689.06007861186,21.70518489635317,812.4363139188804,1285.636992699296,0.16008940989105727,0.27799197119814506,0.0753570683996115,28.753295565245516,146.48127638032696,4.882220941756297
1221.6271555163942,2.8100105224472465,66.31994839838795,72080.13440610496,26.42273887304232,1021.825423034869,1586.8713433420553,0.15048913499723945,0.28813077420104677,0.08348325638397958,27.47433930825553,179.19019566574684,5.972409221539342
1160.3312953410366,4.392461944657446,67.66904241630137,92330.71066121804,32.605072416890145,713.5532905969031,1914.037330232738,0.1429821214542287,0.35187565903219453,0.09022139320978384,25.388456335137363,170.8743641498134,5.695242557113281
1075.154030498197,4.012264870063595,67.66139653952682,84848.49593163605,28.596658918400696,999.9547324203445,1483.2661929874566,0.1523232449162438,0.35499661714925973,0.08086258735217583,25.67987156523093,156.6681893816702,5.221750752091068
1440.8667951098791,2.873799422886112,60.94008994458201,95181.48572398702,27.766382937628805,1013.0045455966047,1760.5588509719828,0.1642364284978,0.3378713665671761,0.08026148621568396,24.736760603701565,195.1906186160011,6.505703318471316
1223.8375820961626,2.8998764025829904,69.64777227541641,79939.02111139346,30.27799291738895,711.6284799432578,1231.629221233325,0.19199411962090487,0.30082024936771473,0.06978437189187246,23.244720081752277,122.38046141426383,4.0789407789374135
1131.3395896632198,2.750158209567251,65.5595797787929,94504.0637989809,28.379621476020848,635.053058875469,1552.2640268565456,0.1701568834788346,0.29617697486315125,0.08513731928916375,22.24831054625973,152.22036954091473,5.073504916798688
1172.9752260330306,2.808504202813759,65.4474711756568,69908.33160136998,25.55303575731091,932.2988181789406,1625.9139215041862,0.16348122502761955,0.27013703303433934,0.07998659669014074,20.785949641690493,182.35169378348223,6.077781953803463
1269.23888971781,4.012413175473417,65.844108630593,81897.28334228628,31.679020008055765,1087.7531934210601,1459.564933995325,0.14683276020012326,0.31678059915347057,0.06913541031892642,23.26299282439626,174.17929358109745,5.805395855057978
1119.486215450181,1.7348637841317727,67.65453895639784,79934.59917763542,23.806027345707978,721.6546655246001,1299.576095258405,0.16797656161616856,0.3105136395932254,0.09162471761383571,25.195898158289573,139.36469519829723,4.645025290959246
1406.9189648464087,3.0131352204457076,65.62009695896555,61454.62613350175,34.80799559232884,1037.321787843407,1397.068450373869,0.15913860356976084,0.2955684821039614,0.07378099677031325,27.780418674058204,170.83497582639686,5.693929744293807
1349.4308034836577,4.367447827997844,65.60373172108417,72422.51873587474,20.38958677723301,702.3339137025207,1268.3863060724061,0.16977395792348568,0.33051760788885387,0.08066536553555036,24.557607249356852,153.19404444840595,5.10595750146537
1329.9266183927848,3.210713685929404,62.308906643584635,71080.51086271151,28.343669523563968,758.5257380924929,1787.2300911730986,0.15287444083335827,0.2910806229890576,0.0884775950276141,25.762400361277678,196.19428849744392,6.539155635619805
1215.73991924938,3.038653659092134,65.91590228214277,66974.77101912623,26.314008343932514,1013.7007926916361,1143.0781498746458,0.15726192214509535,0.2734703633480843,0.08387215983123415,24.809356265529424,168.5956175078751,5.619291931537477
1288.7128312677107,2.780601996981434,63.54347175403944,93559.44571193084,25.325553545491047,739.5299070146391,1267.617686866794,0.15927031298877264,0.31380639065208443,0.07369986896217305,20.826847694229173,153.10988593807238,5.103152498315953
1271.1618512357657,2.122929616228828,69.05642313563699,94736.3271204345,25.37617158275893,927.3878568413837,1712.3445787329879,0.1527489727610369,0.3362899254118329,0.0994484922837142,24.623834559392073,181.0982139690151,6.036003471587272
1298.2718382455048,2.5856122740852014,65.30084247913217,90694.08775483967,18.24836589838057,673.8440334963476,1448.4116390729705,0.16160086811295926,0.2881430685707039,0.06861984264000846,24.306028018598198,141.81166510379202,4.726582797909388
1067.1418037475605,2.189134712642292,70.46769581469613,97017.5005748759,30.346900851206097,765.2824966851375,1484.3536681718047,0.14967022844586442,0.3260627900179556,0.087523919915761,23.978365229532073,141.75501355122935,4.724694601662474
1210.2692269840095,2.3155807783450992,67.64933110361395,88360.90097533925,24.38545523885316,1065.7329974080806,1452.431899021404,0.14033825497366148,0.27318767548422496,0.07926984490915011,23.90988100846822,177.50851271285754,5.916358728719541
1032.233224748623,2.4265321670956257,68.1749630184323,92634.19088499811,25.99066860499818,709.9314814071716,1789.6104568755743,0.14580296826693329,0.29818371567973123,0.0675983224414292,22.75986632984393,140.97879635096672,4.69882328237772
