solar_cf,wind_cf,price
0.548,0.016,125.8
0.632,0.02,125.8
0.651,0.012,125.8
0.584,0.006,125.8
0.459,0.004,125.8
0.25,0.029,125.8
0.046,0.067,125.8
0.0,0.049,125.8
0.0,0.03,125.8
0.0,0.018,125.8
0.0,0.011,125.8
0.0,0.015,125.8
0.0,0.02,125.8
0.0,0.022,125.8
0.0,0.02,125.8
0.0,0.015,125.8
0.0,0.013,125.8
0.0,0.019,125.8
0.0,0.032,125.8
0.0,0.049,125.8
0.0,0.062,125.8
0.0,0.062,125.8
0.182,0.047,125.8
0.41,0.021,125.8
0.561,0.012,125.8
0.641,0.012,125.8
0.66,0.017,125.8
0.62,0.021,125.8
0.516,0.014,125.8
0.337,0.004,125.8
0.092,0.004,125.8
0.0,0.008,125.8
0.0,0.015,125.8
0.0,0.025,125.8
0.0,0.026,125.8
0.0,0.02,125.8
0.0,0.012,125.8
0.0,0.008,125.8
0.0,0.007,125.8
0.0,0.005,125.8
0.0,0.008,125.8
0.0,0.013,125.8
0.0,0.018,125.8
0.0,0.018,125.8
0.0,0.017,125.8
0.0,0.013,125.8
0.129,0.012,125.8
0.306,0.008,125.8
0.407,0.009,125.8
0.455,0.016,125.8
0.476,0.021,125.8
0.439,0.021,125.8
0.343,0.017,125.8
0.197,0.011,125.8
0.041,0.01,125.8
0.0,0.012,125.8
0.0,0.015,125.8
0.0,0.018,125.8
0.0,0.022,125.8
0.0,0.028,125.8
0.0,0.036,125.8
0.0,0.039,125.8
0.0,0.032,125.8
0.0,0.023,125.8
0.0,0.02,125.8
0.0,0.02,125.8
0.0,0.018,125.8
0.0,0.014,125.8
0.0,0.012,125.8
0.0,0.012,125.8
0.072,0.017,125.8
0.196,0.022,125.8
0.262,0.022,125.8
0.273,0.025,125.8
0.196,0.028,125.8
0.11,0.033,125.8
0.065,0.045,125.8
