solar_cf,wind_cf,price
0.0,0.663,111.9
0.0,0.713,111.9
0.0,0.748,111.9
0.0,0.772,111.9
0.0,0.779,111.9
0.0,0.778,111.9
0.062,0.753,111.9
0.359,0.71,111.9
0.574,0.666,111.9
0.701,0.624,111.9
0.751,0.577,111.9
0.738,0.553,111.9
0.666,0.574,111.9
0.525,0.617,111.9
0.296,0.659,111.9
0.024,0.73,111.9
0.0,0.765,111.9
0.0,0.762,111.9
0.0,0.777,111.9
0.0,0.786,111.9
0.0,0.789,111.9
0.0,0.798,111.9
0.0,0.816,111.9
0.0,0.839,111.9
0.0,0.845,111.9
0.0,0.849,111.9
0.0,0.816,111.9
0.0,0.788,111.9
0.0,0.772,111.9
0.0,0.754,111.9
0.055,0.729,111.9
0.347,0.682,111.9
0.539,0.634,111.9
0.664,0.609,111.9
0.713,0.604,111.9
0.699,0.614,111.9
0.627,0.633,111.9
0.49,0.62,111.9
0.27,0.568,111.9
0.021,0.586,111.9
0.0,0.615,111.9
0.0,0.639,111.9
0.0,0.654,111.9
0.0,0.658,111.9
0.0,0.679,111.9
0.0,0.682,111.9
0.0,0.676,111.9
0.0,0.72,111.9
0.0,0.728,111.9
0.0,0.729,111.9
0.0,0.724,111.9
0.0,0.711,111.9
0.0,0.704,111.9
0.0,0.665,111.9
0.057,0.651,111.9
0.352,0.586,111.9
0.55,0.504,111.9
0.676,0.438,111.9
0.727,0.431,111.9
0.722,0.419,111.9
0.655,0.4,111.9
0.518,0.389,111.9
0.298,0.395,111.9
0.028,0.524,111.9
0.0,0.692,111.9
0.0,0.808,111.9
0.0,0.872,111.9
0.0,0.909,111.9
0.0,0.914,111.9
0.0,0.901,111.9
0.0,0.876,111.9
0.0,0.857,111.9
0.0,0.831,111.9
0.0,0.829,111.9
0.0,0.82,111.9
0.0,0.831,111.9
0.0,0.829,111.9
0.0,0.831,111.9
0.011,0.826,111.9
0.148,0.805,111.9
0.292,0.812,111.9
0.41,0.834,111.9
0.559,0.848,111.9
0.642,0.855,111.9
0.601,0.848,111.9
0.481,0.82,111.9
0.275,0.758,111.9
0.026,0.725,111.9
0.0,0.69,111.9
0.0,0.636,111.9
0.0,0.644,111.9
0.0,0.66,111.9
0.0,0.69,111.9
0.0,0.728,111.9
0.0,0.735,111.9
0.0,0.743,111.9
0.0,0.74,111.9
0.0,0.729,111.9
0.0,0.698,111.9
0.0,0.656,111.9
0.0,0.614,111.9
0.0,0.562,111.9
0.082,0.476,111.9
0.382,0.323,111.9
0.584,0.202,111.9
0.703,0.155,111.9
0.747,0.152,111.9
0.731,0.176,111.9
0.656,0.206,111.9
0.515,0.223,111.9
0.292,0.194,111.9
0.029,0.167,111.9
0.0,0.176,111.9
0.0,0.223,111.9
0.0,0.274,111.9
0.0,0.338,111.9
0.0,0.432,111.9
0.0,0.55,111.9
0.0,0.647,111.9
0.0,0.703,111.9
0.0,0.756,111.9
0.0,0.816,111.9
0.0,0.845,111.9
0.0,0.862,111.9
0.0,0.877,111.9
0.0,0.889,111.9
0.067,0.896,111.9
0.359,0.879,111.9
0.551,0.882,111.9
0.663,0.926,111.9
0.709,0.948,111.9
0.695,0.957,111.9
0.622,0.956,111.9
0.485,0.937,111.9
0.271,0.921,111.9
0.028,0.91,111.9
0.0,0.891,111.9
0.0,0.854,111.9
0.0,0.744,111.9
0.0,0.536,111.9
0.0,0.273,111.9
0.0,0.105,111.9
0.0,0.037,111.9
0.0,0.029,111.9
0.0,0.037,111.9
0.0,0.055,111.9
0.0,0.088,111.9
0.0,0.113,111.9
0.0,0.112,111.9
0.0,0.095,111.9
0.035,0.1,111.9
0.283,0.113,111.9
0.509,0.113,111.9
0.656,0.099,111.9
0.728,0.094,111.9
0.718,0.106,111.9
0.647,0.118,111.9
0.507,0.114,111.9
0.287,0.101,111.9
0.034,0.099,111.9
0.0,0.113,111.9
0.0,0.122,111.9
0.0,0.114,111.9
0.0,0.104,111.9
0.0,0.102,111.9
0.0,0.118,111.9
0.0,0.153,111.9
0.0,0.197,111.9
0.0,0.235,111.9
0.0,0.259,111.9
0.0,0.264,111.9
0.0,0.26,111.9
0.0,0.242,111.9
0.0,0.219,111.9
0.071,0.201,111.9
0.34,0.15,111.9
0.548,0.094,111.9
0.674,0.078,111.9
0.722,0.121,111.9
0.711,0.175,111.9
0.64,0.196,111.9
0.502,0.208,111.9
0.281,0.237,111.9
0.033,0.285,111.9
0.0,0.32,111.9
0.0,0.337,111.9
0.0,0.328,111.9
0.0,0.285,111.9
0.0,0.23,111.9
0.0,0.186,111.9
0.0,0.168,111.9
0.0,0.161,111.9
0.0,0.161,111.9
0.0,0.175,111.9
0.0,0.204,111.9
0.0,0.253,111.9
0.0,0.333,111.9
0.0,0.407,111.9
0.014,0.439,111.9
0.112,0.425,111.9
0.192,0.405,111.9
0.153,0.422,111.9
0.141,0.413,111.9
0.189,0.329,111.9
0.093,0.27,111.9
0.244,0.302,111.9
0.062,0.311,111.9
0.0,0.374,111.9
0.0,0.473,111.9
0.0,0.58,111.9
0.0,0.666,111.9
0.0,0.686,111.9
0.0,0.649,111.9
0.0,0.547,111.9
0.0,0.444,111.9
0.0,0.325,111.9
0.0,0.231,111.9
0.0,0.204,111.9
0.0,0.228,111.9
0.0,0.312,111.9
0.0,0.431,111.9
0.0,0.462,111.9
0.072,0.498,111.9
0.35,0.388,111.9
0.535,0.32,111.9
0.644,0.574,111.9
0.691,0.605,111.9
0.633,0.566,111.9
0.489,0.586,111.9
0.385,0.599,111.9
0.216,0.566,111.9
0.018,0.599,111.9
0.0,0.622,111.9
0.0,0.538,111.9
0.0,0.466,111.9
0.0,0.488,111.9
0.0,0.53,111.9
0.0,0.574,111.9
0.0,0.605,111.9
0.0,0.613,111.9
0.0,0.624,111.9
0.0,0.625,111.9
0.0,0.682,111.9
0.0,0.739,111.9
0.0,0.778,111.9
0.0,0.824,111.9
0.016,0.826,111.9
0.153,0.834,111.9
0.186,0.866,111.9
0.402,0.964,111.9
0.494,0.991,111.9
0.434,0.96,111.9
0.31,0.924,111.9
0.174,0.96,111.9
0.09,0.985,111.9
0.01,0.991,111.9
0.0,0.991,111.9
0.0,0.988,111.9
0.0,0.979,111.9
0.0,0.951,111.9
0.0,0.912,111.9
0.0,0.875,111.9
0.0,0.861,111.9
0.0,0.863,111.9
0.0,0.873,111.9
0.0,0.88,111.9
0.0,0.873,111.9
0.0,0.859,111.9
0.0,0.844,111.9
0.0,0.82,111.9
0.008,0.83,111.9
0.103,0.807,111.9
0.263,0.829,111.9
0.292,0.881,111.9
0.234,0.884,111.9
0.171,0.875,111.9
0.165,0.844,111.9
0.132,0.777,111.9
0.099,0.712,111.9
0.005,0.655,111.9
0.0,0.592,111.9
0.0,0.615,111.9
0.0,0.76,111.9
0.0,0.78,111.9
0.0,0.697,111.9
0.0,0.788,111.9
0.0,0.899,111.9
0.0,0.957,111.9
0.0,0.98,111.9
0.0,0.989,111.9
0.0,0.991,111.9
0.0,0.989,111.9
0.0,0.991,111.9
0.0,0.98,111.9
0.098,0.955,111.9
0.371,0.903,111.9
0.558,0.875,111.9
0.671,0.9,111.9
0.719,0.917,111.9
0.705,0.923,111.9
0.604,0.913,111.9
0.394,0.886,111.9
0.159,0.831,111.9
0.019,0.771,111.9
0.0,0.734,111.9
0.0,0.75,111.9
0.0,0.763,111.9
0.0,0.751,111.9
0.0,0.768,111.9
0.0,0.783,111.9
0.0,0.748,111.9
0.0,0.72,111.9
0.0,0.685,111.9
0.0,0.655,111.9
0.0,0.646,111.9
0.0,0.647,111.9
0.0,0.613,111.9
0.0,0.57,111.9
0.026,0.494,111.9
0.039,0.355,111.9
0.068,0.223,111.9
0.081,0.181,111.9
0.102,0.251,111.9
0.131,0.295,111.9
0.134,0.365,111.9
0.053,0.437,111.9
0.035,0.432,111.9
0.003,0.42,111.9
0.0,0.335,111.9
0.0,0.176,111.9
0.0,0.18,111.9
0.0,0.302,111.9
0.0,0.296,111.9
0.0,0.126,111.9
0.0,0.056,111.9
0.0,0.134,111.9
0.0,0.203,111.9
0.0,0.249,111.9
0.0,0.252,111.9
0.0,0.27,111.9
0.0,0.262,111.9
0.0,0.248,111.9
0.094,0.229,111.9
0.374,0.18,111.9
0.567,0.097,111.9
0.685,0.028,111.9
0.74,0.004,111.9
0.702,0.044,111.9
0.647,0.093,111.9
0.511,0.133,111.9
0.253,0.155,111.9
0.021,0.192,111.9
0.0,0.249,111.9
0.0,0.279,111.9
0.0,0.294,111.9
0.0,0.285,111.9
0.0,0.246,111.9
0.0,0.211,111.9
0.0,0.204,111.9
0.0,0.252,111.9
0.0,0.352,111.9
0.0,0.466,111.9
0.0,0.543,111.9
0.0,0.559,111.9
0.0,0.565,111.9
0.0,0.594,111.9
0.035,0.62,111.9
0.27,0.592,111.9
0.468,0.573,111.9
0.641,0.645,111.9
0.697,0.695,111.9
0.678,0.674,111.9
0.611,0.662,111.9
0.484,0.663,111.9
0.271,0.638,111.9
0.038,0.657,111.9
0.0,0.718,111.9
0.0,0.716,111.9
0.0,0.695,111.9
0.0,0.679,111.9
0.0,0.686,111.9
0.0,0.7,111.9
0.0,0.719,111.9
0.0,0.745,111.9
0.0,0.75,111.9
0.0,0.736,111.9
0.0,0.71,111.9
0.0,0.657,111.9
0.0,0.599,111.9
0.0,0.552,111.9
0.092,0.494,111.9
0.322,0.429,111.9
0.535,0.441,111.9
0.653,0.471,111.9
0.691,0.507,111.9
0.672,0.529,111.9
0.567,0.527,111.9
0.456,0.501,111.9
0.271,0.374,111.9
0.047,0.304,111.9
0.0,0.294,111.9
0.0,0.278,111.9
0.0,0.27,111.9
0.0,0.289,111.9
0.0,0.347,111.9
0.0,0.481,111.9
0.0,0.634,111.9
0.0,0.72,111.9
0.0,0.758,111.9
0.0,0.794,111.9
0.0,0.826,111.9
0.0,0.841,111.9
0.0,0.84,111.9
0.0,0.839,111.9
0.042,0.83,111.9
0.221,0.791,111.9
0.525,0.87,111.9
0.651,0.894,111.9
0.666,0.899,111.9
0.603,0.906,111.9
0.278,0.896,111.9
0.173,0.875,111.9
0.276,0.825,111.9
0.045,0.77,111.9
0.0,0.728,111.9
0.0,0.712,111.9
0.0,0.71,111.9
0.0,0.705,111.9
0.0,0.681,111.9
0.0,0.623,111.9
0.0,0.538,111.9
0.0,0.48,111.9
0.0,0.435,111.9
0.0,0.355,111.9
0.0,0.236,111.9
0.0,0.198,111.9
0.0,0.321,111.9
0.0,0.391,111.9
0.004,0.343,111.9
0.115,0.345,111.9
0.359,0.707,111.9
0.461,0.891,111.9
0.522,0.937,111.9
0.58,0.964,111.9
0.527,0.974,111.9
0.376,0.973,111.9
0.2,0.962,111.9
0.035,0.952,111.9
0.0,0.962,111.9
0.0,0.95,111.9
0.0,0.936,111.9
0.0,0.913,111.9
0.0,0.9,111.9
0.0,0.895,111.9
0.0,0.911,111.9
0.0,0.933,111.9
0.0,0.942,111.9
0.0,0.944,111.9
0.0,0.951,111.9
0.0,0.962,111.9
0.0,0.981,111.9
0.0,0.987,111.9
0.122,0.988,111.9
0.384,0.99,111.9
0.547,0.99,111.9
0.586,0.99,111.9
0.496,0.99,111.9
0.36,0.979,111.9
0.431,0.943,111.9
0.44,0.88,111.9
0.216,0.774,111.9
0.03,0.695,111.9
0.0,0.688,111.9
0.0,0.676,111.9
0.0,0.724,111.9
0.0,0.744,111.9
0.0,0.725,111.9
0.0,0.715,111.9
0.0,0.805,111.9
0.0,0.885,111.9
0.0,0.919,111.9
0.0,0.914,111.9
0.0,0.9,111.9
0.0,0.889,111.9
0.0,0.879,111.9
0.0,0.877,111.9
0.148,0.871,111.9
0.415,0.9,111.9
0.592,0.989,111.9
0.704,0.988,111.9
0.749,0.984,111.9
0.734,0.985,111.9
0.663,0.987,111.9
0.527,0.991,111.9
0.32,0.99,111.9
0.069,0.975,111.9
0.0,0.957,111.9
0.0,0.923,111.9
0.0,0.889,111.9
0.0,0.831,111.9
0.0,0.803,111.9
0.0,0.805,111.9
0.0,0.771,111.9
0.0,0.762,111.9
0.0,0.743,111.9
0.0,0.74,111.9
0.0,0.742,111.9
0.0,0.721,111.9
0.0,0.675,111.9
0.0,0.622,111.9
0.094,0.58,111.9
0.367,0.533,111.9
0.569,0.626,111.9
0.681,0.695,111.9
0.729,0.642,111.9
0.703,0.59,111.9
0.636,0.484,111.9
0.515,0.376,111.9
0.292,0.323,111.9
0.063,0.329,111.9
0.0,0.367,111.9
0.0,0.339,111.9
0.0,0.256,111.9
0.0,0.168,111.9
0.0,0.103,111.9
