solar_cf,wind_cf,price
0.0,0.085,97.3
0.0,0.096,97.3
0.0,0.111,97.3
0.0,0.123,97.3
0.0,0.133,97.3
0.0,0.144,97.3
0.0,0.156,97.3
0.0,0.179,97.3
0.019,0.209,97.3
0.088,0.211,97.3
0.136,0.165,97.3
0.144,0.162,97.3
0.14,0.174,97.3
0.085,0.169,97.3
0.03,0.193,97.3
0.0,0.253,97.3
0.0,0.289,97.3
0.0,0.3,97.3
0.0,0.3,97.3
0.0,0.296,97.3
0.0,0.294,97.3
0.0,0.294,97.3
0.0,0.296,97.3
0.0,0.291,97.3
0.0,0.289,97.3
0.0,0.286,97.3
0.0,0.256,97.3
0.0,0.218,97.3
0.0,0.183,97.3
0.0,0.141,97.3
0.0,0.102,97.3
0.0,0.075,97.3
0.0,0.051,97.3
0.02,0.033,97.3
0.044,0.018,97.3
0.061,0.012,97.3
0.06,0.01,97.3
0.04,0.008,97.3
0.011,0.009,97.3
0.0,0.01,97.3
0.0,0.008,97.3
0.0,0.006,97.3
0.0,0.004,97.3
0.0,0.004,97.3
0.0,0.007,97.3
0.0,0.016,97.3
0.0,0.025,97.3
0.0,0.026,97.3
0.0,0.024,97.3
0.0,0.028,97.3
0.0,0.036,97.3
0.0,0.044,97.3
0.0,0.065,97.3
0.0,0.091,97.3
0.0,0.119,97.3
0.0,0.147,97.3
0.017,0.166,97.3
0.104,0.159,97.3
0.209,0.173,97.3
0.219,0.208,97.3
0.196,0.291,97.3
0.165,0.312,97.3
0.08,0.35,97.3
0.001,0.427,97.3
0.0,0.451,97.3
0.0,0.422,97.3
0.0,0.432,97.3
0.0,0.38,97.3
0.0,0.361,97.3
0.0,0.348,97.3
0.0,0.367,97.3
0.0,0.394,97.3
0.0,0.39,97.3
0.0,0.379,97.3
0.0,0.375,97.3
0.0,0.38,97.3
0.0,0.388,97.3
0.0,0.398,97.3
0.0,0.441,97.3
0.0,0.432,97.3
0.01,0.41,97.3
0.05,0.441,97.3
0.088,0.506,97.3
0.122,0.535,97.3
0.106,0.52,97.3
0.063,0.481,97.3
0.023,0.438,97.3
0.0,0.488,97.3
0.0,0.532,97.3
0.0,0.525,97.3
0.0,0.488,97.3
0.0,0.454,97.3
0.0,0.429,97.3
0.0,0.403,97.3
0.0,0.388,97.3
0.0,0.372,97.3
0.0,0.359,97.3
0.0,0.379,97.3
0.0,0.334,97.3
0.0,0.321,97.3
0.0,0.332,97.3
0.0,0.328,97.3
0.0,0.337,97.3
0.0,0.325,97.3
0.028,0.291,97.3
0.112,0.245,97.3
0.2,0.258,97.3
0.203,0.234,97.3
0.159,0.225,97.3
0.102,0.235,97.3
0.039,0.222,97.3
0.0,0.243,97.3
0.0,0.311,97.3
0.0,0.341,97.3
0.0,0.34,97.3
0.0,0.303,97.3
0.0,0.304,97.3
0.0,0.32,97.3
0.0,0.332,97.3
0.0,0.328,97.3
0.0,0.343,97.3
0.0,0.358,97.3
0.0,0.314,97.3
0.0,0.314,97.3
0.0,0.274,97.3
0.0,0.27,97.3
0.0,0.277,97.3
0.0,0.276,97.3
0.025,0.245,97.3
0.11,0.177,97.3
0.18,0.141,97.3
0.201,0.125,97.3
0.14,0.106,97.3
0.077,0.094,97.3
0.023,0.093,97.3
0.0,0.107,97.3
0.0,0.117,97.3
0.0,0.117,97.3
0.0,0.112,97.3
0.0,0.112,97.3
0.0,0.115,97.3
0.0,0.116,97.3
0.0,0.115,97.3
0.0,0.118,97.3
0.0,0.124,97.3
0.0,0.136,97.3
0.0,0.154,97.3
0.0,0.17,97.3
0.0,0.18,97.3
0.0,0.183,97.3
0.0,0.186,97.3
0.0,0.188,97.3
0.0,0.18,97.3
0.014,0.169,97.3
0.029,0.16,97.3
0.033,0.168,97.3
0.029,0.192,97.3
0.018,0.223,97.3
0.004,0.256,97.3
0.0,0.289,97.3
0.0,0.295,97.3
0.0,0.293,97.3
0.0,0.292,97.3
0.0,0.293,97.3
0.0,0.296,97.3
0.0,0.308,97.3
0.0,0.313,97.3
0.0,0.325,97.3
0.0,0.332,97.3
0.0,0.328,97.3
0.0,0.33,97.3
0.0,0.325,97.3
0.0,0.321,97.3
0.0,0.311,97.3
0.0,0.286,97.3
0.0,0.254,97.3
0.001,0.216,97.3
0.029,0.159,97.3
0.065,0.105,97.3
0.094,0.084,97.3
0.094,0.075,97.3
0.069,0.058,97.3
0.027,0.049,97.3
0.0,0.058,97.3
0.0,0.07,97.3
0.0,0.08,97.3
0.0,0.086,97.3
0.0,0.087,97.3
0.0,0.078,97.3
0.0,0.058,97.3
0.0,0.039,97.3
0.0,0.026,97.3
0.0,0.018,97.3
0.0,0.012,97.3
0.0,0.007,97.3
0.0,0.005,97.3
0.0,0.01,97.3
0.0,0.017,97.3
0.0,0.027,97.3
0.0,0.038,97.3
0.041,0.038,97.3
0.107,0.027,97.3
0.182,0.026,97.3
0.296,0.032,97.3
0.28,0.039,97.3
0.202,0.055,97.3
0.086,0.079,97.3
0.002,0.107,97.3
0.0,0.128,97.3
0.0,0.149,97.3
0.0,0.171,97.3
0.0,0.19,97.3
0.0,0.192,97.3
0.0,0.155,97.3
0.0,0.11,97.3
0.0,0.084,97.3
0.0,0.064,97.3
0.0,0.05,97.3
0.0,0.047,97.3
0.0,0.049,97.3
0.0,0.055,97.3
0.0,0.067,97.3
0.0,0.081,97.3
0.0,0.099,97.3
0.045,0.114,97.3
0.122,0.103,97.3
0.195,0.085,97.3
0.246,0.088,97.3
0.278,0.102,97.3
0.262,0.114,97.3
0.183,0.142,97.3
0.017,0.2,97.3
0.0,0.245,97.3
0.0,0.256,97.3
0.0,0.255,97.3
0.0,0.259,97.3
0.0,0.264,97.3
0.0,0.268,97.3
0.0,0.289,97.3
0.0,0.298,97.3
0.0,0.304,97.3
0.0,0.308,97.3
0.0,0.322,97.3
0.0,0.337,97.3
0.0,0.341,97.3
0.0,0.364,97.3
0.0,0.413,97.3
0.0,0.467,97.3
0.008,0.476,97.3
0.028,0.452,97.3
0.033,0.5,97.3
0.032,0.492,97.3
0.038,0.484,97.3
0.022,0.537,97.3
0.007,0.617,97.3
0.0,0.642,97.3
0.0,0.69,97.3
0.0,0.663,97.3
0.0,0.703,97.3
0.0,0.778,97.3
0.0,0.795,97.3
0.0,0.788,97.3
0.0,0.798,97.3
0.0,0.811,97.3
0.0,0.828,97.3
0.0,0.839,97.3
0.0,0.857,97.3
0.0,0.888,97.3
0.0,0.894,97.3
0.0,0.87,97.3
0.0,0.809,97.3
0.0,0.678,97.3
0.006,0.529,97.3
0.072,0.405,97.3
0.148,0.42,97.3
0.112,0.428,97.3
0.14,0.447,97.3
0.187,0.466,97.3
0.089,0.459,97.3
0.001,0.481,97.3
0.0,0.479,97.3
0.0,0.46,97.3
0.0,0.44,97.3
0.0,0.402,97.3
0.0,0.356,97.3
0.0,0.323,97.3
0.0,0.317,97.3
0.0,0.334,97.3
0.0,0.389,97.3
0.0,0.444,97.3
0.0,0.464,97.3
0.0,0.473,97.3
0.0,0.473,97.3
0.0,0.473,97.3
0.0,0.463,97.3
0.0,0.448,97.3
0.09,0.386,97.3
0.23,0.299,97.3
0.325,0.263,97.3
0.29,0.347,97.3
0.26,0.355,97.3
0.195,0.302,97.3
0.091,0.227,97.3
0.005,0.243,97.3
0.0,0.274,97.3
0.0,0.289,97.3
0.0,0.301,97.3
0.0,0.311,97.3
0.0,0.322,97.3
0.0,0.328,97.3
0.0,0.305,97.3
0.0,0.264,97.3
0.0,0.197,97.3
0.0,0.16,97.3
0.0,0.149,97.3
0.0,0.152,97.3
0.0,0.133,97.3
0.0,0.137,97.3
0.0,0.156,97.3
0.0,0.184,97.3
0.002,0.207,97.3
0.029,0.202,97.3
0.073,0.219,97.3
0.109,0.288,97.3
0.096,0.343,97.3
0.061,0.305,97.3
0.024,0.292,97.3
0.0,0.362,97.3
0.0,0.417,97.3
0.0,0.436,97.3
0.0,0.447,97.3
0.0,0.448,97.3
0.0,0.442,97.3
0.0,0.433,97.3
0.0,0.422,97.3
0.0,0.41,97.3
