solar_cf,wind_cf,price
0.0,0.37,32.1
0.0,0.381,32.1
0.0,0.36,32.1
0.0,0.316,32.1
0.0,0.28,32.1
0.0,0.24,32.1
0.0,0.207,32.1
0.0,0.191,32.1
0.0,0.189,32.1
0.0,0.201,32.1
0.0,0.225,32.1
0.0,0.274,32.1
0.041,0.286,32.1
0.209,0.294,32.1
0.432,0.337,32.1
0.506,0.386,32.1
0.477,0.477,32.1
0.363,0.498,32.1
0.104,0.525,32.1
0.011,0.619,32.1
0.0,0.687,32.1
0.0,0.71,32.1
0.0,0.742,32.1
0.0,0.795,32.1
0.0,0.809,32.1
0.0,0.792,32.1
0.0,0.76,32.1
0.0,0.703,32.1
0.0,0.664,32.1
0.0,0.63,32.1
0.0,0.653,32.1
0.0,0.684,32.1
0.0,0.663,32.1
0.0,0.623,32.1
0.0,0.571,32.1
0.0,0.539,32.1
0.002,0.519,32.1
0.019,0.466,32.1
0.045,0.487,32.1
0.076,0.504,32.1
0.093,0.495,32.1
0.073,0.544,32.1
0.031,0.631,32.1
0.0,0.7,32.1
0.0,0.751,32.1
0.0,0.783,32.1
0.0,0.759,32.1
0.0,0.695,32.1
0.0,0.58,32.1
0.0,0.469,32.1
0.0,0.447,32.1
0.0,0.451,32.1
0.0,0.444,32.1
0.0,0.415,32.1
0.0,0.376,32.1
0.0,0.364,32.1
0.0,0.362,32.1
0.0,0.333,32.1
0.0,0.323,32.1
0.0,0.328,32.1
0.022,0.317,32.1
0.059,0.311,32.1
0.12,0.332,32.1
0.25,0.391,32.1
0.379,0.403,32.1
0.299,0.401,32.1
0.143,0.37,32.1
0.017,0.338,32.1
0.0,0.343,32.1
0.0,0.355,32.1
0.0,0.381,32.1
0.0,0.404,32.1
0.0,0.413,32.1
0.0,0.404,32.1
0.0,0.378,32.1
0.0,0.347,32.1
0.0,0.324,32.1
0.0,0.31,32.1
0.0,0.311,32.1
0.0,0.335,32.1
0.0,0.374,32.1
0.0,0.402,32.1
0.0,0.444,32.1
0.0,0.457,32.1
0.107,0.386,32.1
0.28,0.269,32.1
0.428,0.25,32.1
0.455,0.407,32.1
0.404,0.439,32.1
0.323,0.404,32.1
0.171,0.343,32.1
0.009,0.341,32.1
0.0,0.415,32.1
0.0,0.413,32.1
0.0,0.375,32.1
0.0,0.365,32.1
0.0,0.262,32.1
0.0,0.174,32.1
0.0,0.11,32.1
0.0,0.08,32.1
0.0,0.054,32.1
0.0,0.039,32.1
0.0,0.039,32.1
0.0,0.036,32.1
0.0,0.019,32.1
0.0,0.006,32.1
0.0,0.002,32.1
0.0,0.003,32.1
0.029,0.011,32.1
0.075,0.02,32.1
0.131,0.021,32.1
0.193,0.02,32.1
0.274,0.012,32.1
0.252,0.008,32.1
0.137,0.008,32.1
0.021,0.015,32.1
0.0,0.025,32.1
0.0,0.029,32.1
0.0,0.026,32.1
0.0,0.019,32.1
0.0,0.018,32.1
0.0,0.032,32.1
0.0,0.068,32.1
0.0,0.114,32.1
0.0,0.144,32.1
0.0,0.16,32.1
0.0,0.167,32.1
0.0,0.162,32.1
0.0,0.149,32.1
0.0,0.144,32.1
0.0,0.148,32.1
0.003,0.149,32.1
0.186,0.123,32.1
0.37,0.064,32.1
0.512,0.042,32.1
0.567,0.051,32.1
0.539,0.049,32.1
0.44,0.042,32.1
0.263,0.034,32.1
0.057,0.023,32.1
0.0,0.015,32.1
0.0,0.016,32.1
0.0,0.034,32.1
0.0,0.057,32.1
0.0,0.065,32.1
0.0,0.054,32.1
0.0,0.041,32.1
0.0,0.03,32.1
0.0,0.018,32.1
0.0,0.015,32.1
0.0,0.026,32.1
0.0,0.039,32.1
0.0,0.038,32.1
0.0,0.032,32.1
0.0,0.035,32.1
0.0,0.042,32.1
0.019,0.03,32.1
0.047,0.013,32.1
0.068,0.006,32.1
0.075,0.006,32.1
0.079,0.008,32.1
0.047,0.007,32.1
0.014,0.005,32.1
0.0,0.005,32.1
0.0,0.011,32.1
0.0,0.018,32.1
0.0,0.021,32.1
0.0,0.021,32.1
0.0,0.024,32.1
0.0,0.033,32.1
0.0,0.046,32.1
0.0,0.059,32.1
0.0,0.068,32.1
0.0,0.076,32.1
0.0,0.077,32.1
0.0,0.073,32.1
0.0,0.07,32.1
0.0,0.071,32.1
0.0,0.072,32.1
0.0,0.07,32.1
0.052,0.054,32.1
0.14,0.033,32.1
0.257,0.054,32.1
0.279,0.062,32.1
0.312,0.061,32.1
0.31,0.061,32.1
0.162,0.063,32.1
0.03,0.076,32.1
0.0,0.092,32.1
0.0,0.105,32.1
0.0,0.116,32.1
0.0,0.12,32.1
0.0,0.117,32.1
0.0,0.114,32.1
0.0,0.106,32.1
0.0,0.098,32.1
0.0,0.089,32.1
0.0,0.079,32.1
0.0,0.073,32.1
0.0,0.074,32.1
0.0,0.084,32.1
0.0,0.095,32.1
0.0,0.1,32.1
0.0,0.101,32.1
0.073,0.077,32.1
0.205,0.053,32.1
0.289,0.047,32.1
0.324,0.042,32.1
0.3,0.032,32.1
0.226,0.025,32.1
0.116,0.026,32.1
0.018,0.043,32.1
0.0,0.055,32.1
0.0,0.057,32.1
0.0,0.064,32.1
0.0,0.088,32.1
0.0,0.124,32.1
0.0,0.142,32.1
0.0,0.138,32.1
0.0,0.126,32.1
0.0,0.1,32.1
0.0,0.071,32.1
0.0,0.052,32.1
0.0,0.049,32.1
0.0,0.059,32.1
0.0,0.081,32.1
0.0,0.106,32.1
0.0,0.126,32.1
0.05,0.113,32.1
0.117,0.081,32.1
0.133,0.061,32.1
0.113,0.048,32.1
0.087,0.043,32.1
0.054,0.041,32.1
0.017,0.047,32.1
0.0,0.079,32.1
0.0,0.128,32.1
0.0,0.171,32.1
0.0,0.179,32.1
0.0,0.167,32.1
0.0,0.166,32.1
0.0,0.164,32.1
0.0,0.176,32.1
0.0,0.161,32.1
0.0,0.153,32.1
0.0,0.165,32.1
0.0,0.181,32.1
0.0,0.188,32.1
0.0,0.205,32.1
0.0,0.227,32.1
0.0,0.251,32.1
0.0,0.274,32.1
0.012,0.288,32.1
0.066,0.276,32.1
0.156,0.337,32.1
0.304,0.391,32.1
0.362,0.434,32.1
0.258,0.462,32.1
0.106,0.457,32.1
0.01,0.502,32.1
0.0,0.567,32.1
0.0,0.574,32.1
0.0,0.582,32.1
0.0,0.62,32.1
0.0,0.664,32.1
0.0,0.687,32.1
0.0,0.713,32.1
0.0,0.753,32.1
0.0,0.815,32.1
0.0,0.853,32.1
0.0,0.856,32.1
0.0,0.777,32.1
0.0,0.711,32.1
0.0,0.635,32.1
0.0,0.547,32.1
0.0,0.514,32.1
0.01,0.498,32.1
0.026,0.491,32.1
0.029,0.487,32.1
0.041,0.494,32.1
0.048,0.466,32.1
0.046,0.432,32.1
0.035,0.42,32.1
0.005,0.447,32.1
0.0,0.486,32.1
0.0,0.519,32.1
0.0,0.538,32.1
0.0,0.607,32.1
0.0,0.697,32.1
0.0,0.804,32.1
0.0,0.857,32.1
0.0,0.893,32.1
0.0,0.863,32.1
0.0,0.77,32.1
0.0,0.704,32.1
0.0,0.755,32.1
0.0,0.831,32.1
0.0,0.845,32.1
0.0,0.866,32.1
0.0,0.86,32.1
0.024,0.859,32.1
0.06,0.862,32.1
0.124,0.866,32.1
0.231,0.878,32.1
0.266,0.881,32.1
0.244,0.86,32.1
0.123,0.813,32.1
0.007,0.772,32.1
0.0,0.762,32.1
0.0,0.718,32.1
0.0,0.685,32.1
0.0,0.675,32.1
0.0,0.601,32.1
0.0,0.507,32.1
0.0,0.498,32.1
0.0,0.547,32.1
0.0,0.571,32.1
0.0,0.564,32.1
0.0,0.565,32.1
0.0,0.531,32.1
0.0,0.526,32.1
0.0,0.543,32.1
0.0,0.56,32.1
0.0,0.556,32.1
0.05,0.571,32.1
0.215,0.601,32.1
0.26,0.709,32.1
0.276,0.764,32.1
0.284,0.763,32.1
0.297,0.746,32.1
0.205,0.682,32.1
0.041,0.585,32.1
0.0,0.524,32.1
0.0,0.51,32.1
0.0,0.539,32.1
0.0,0.554,32.1
0.0,0.555,32.1
0.0,0.543,32.1
0.0,0.526,32.1
0.0,0.519,32.1
0.0,0.487,32.1
0.0,0.486,32.1
0.0,0.481,32.1
0.0,0.458,32.1
0.0,0.501,32.1
0.0,0.481,32.1
0.0,0.454,32.1
0.0,0.447,32.1
0.013,0.423,32.1
0.031,0.454,32.1
0.085,0.541,32.1
0.175,0.612,32.1
0.153,0.702,32.1
0.076,0.775,32.1
0.038,0.812,32.1
0.002,0.775,32.1
0.0,0.744,32.1
0.0,0.805,32.1
0.0,0.848,32.1
0.0,0.851,32.1
0.0,0.855,32.1
0.0,0.857,32.1
0.0,0.853,32.1
0.0,0.837,32.1
0.0,0.803,32.1
0.0,0.756,32.1
0.0,0.735,32.1
0.0,0.676,32.1
0.0,0.599,32.1
0.0,0.507,32.1
0.0,0.481,32.1
0.0,0.484,32.1
0.013,0.51,32.1
0.041,0.523,32.1
0.072,0.56,32.1
0.102,0.658,32.1
0.092,0.683,32.1
0.063,0.654,32.1
0.052,0.649,32.1
0.01,0.681,32.1
0.0,0.709,32.1
0.0,0.725,32.1
0.0,0.74,32.1
0.0,0.763,32.1
0.0,0.786,32.1
0.0,0.803,32.1
0.0,0.812,32.1
0.0,0.816,32.1
0.0,0.821,32.1
0.0,0.796,32.1
0.0,0.791,32.1
0.0,0.762,32.1
0.0,0.661,32.1
0.0,0.681,32.1
0.0,0.624,32.1
0.0,0.516,32.1
0.011,0.519,32.1
0.041,0.541,32.1
0.087,0.653,32.1
0.142,0.76,32.1
0.154,0.827,32.1
0.173,0.856,32.1
0.086,0.857,32.1
0.061,0.852,32.1
0.0,0.863,32.1
0.0,0.867,32.1
0.0,0.862,32.1
0.0,0.838,32.1
0.0,0.82,32.1
0.0,0.808,32.1
0.0,0.759,32.1
0.0,0.67,32.1
0.0,0.544,32.1
0.0,0.495,32.1
0.0,0.47,32.1
0.0,0.372,32.1
0.0,0.268,32.1
0.0,0.22,32.1
0.0,0.186,32.1
0.0,0.236,32.1
0.001,0.379,32.1
0.037,0.476,32.1
0.026,0.721,32.1
0.045,0.893,32.1
0.072,0.951,32.1
0.045,0.928,32.1
0.036,0.893,32.1
0.007,0.856,32.1
0.0,0.817,32.1
0.0,0.768,32.1
0.0,0.734,32.1
0.0,0.711,32.1
0.0,0.722,32.1
0.0,0.73,32.1
0.0,0.734,32.1
0.0,0.748,32.1
0.0,0.766,32.1
0.0,0.777,32.1
0.0,0.777,32.1
0.0,0.789,32.1
0.0,0.79,32.1
0.0,0.818,32.1
0.0,0.813,32.1
0.004,0.788,32.1
0.117,0.802,32.1
0.149,0.779,32.1
0.173,0.778,32.1
0.231,0.765,32.1
0.219,0.72,32.1
0.122,0.644,32.1
0.058,0.606,32.1
0.002,0.581,32.1
0.0,0.524,32.1
0.0,0.485,32.1
0.0,0.451,32.1
0.0,0.398,32.1
0.0,0.33,32.1
0.0,0.362,32.1
0.0,0.434,32.1
0.0,0.526,32.1
0.0,0.678,32.1
0.0,0.734,32.1
0.0,0.75,32.1
0.0,0.763,32.1
0.0,0.763,32.1
0.0,0.769,32.1
0.0,0.755,32.1
0.0,0.729,32.1
0.023,0.729,32.1
0.068,0.731,32.1
0.13,0.736,32.1
0.191,0.788,32.1
0.202,0.809,32.1
0.106,0.763,32.1
0.046,0.714,32.1
0.002,0.737,32.1
0.0,0.744,32.1
0.0,0.697,32.1
0.0,0.613,32.1
0.0,0.539,32.1
0.0,0.46,32.1
0.0,0.385,32.1
0.0,0.332,32.1
0.0,0.283,32.1
0.0,0.227,32.1
0.0,0.167,32.1
0.0,0.134,32.1
0.0,0.12,32.1
0.0,0.115,32.1
0.0,0.095,32.1
0.0,0.064,32.1
0.026,0.034,32.1
0.17,0.012,32.1
0.328,0.013,32.1
0.506,0.018,32.1
0.558,0.024,32.1
0.544,0.035,32.1
0.439,0.053,32.1
0.258,0.068,32.1
0.053,0.079,32.1
0.0,0.088,32.1
0.0,0.089,32.1
0.0,0.084,32.1
0.0,0.08,32.1
0.0,0.078,32.1
0.0,0.08,32.1
0.0,0.086,32.1
0.0,0.097,32.1
0.0,0.121,32.1
0.0,0.152,32.1
0.0,0.179,32.1
0.0,0.2,32.1
0.0,0.213,32.1
0.0,0.213,32.1
0.0,0.201,32.1
0.038,0.172,32.1
0.143,0.104,32.1
0.364,0.052,32.1
0.537,0.034,32.1
0.59,0.019,32.1
0.557,0.014,32.1
0.483,0.012,32.1
0.328,0.011,32.1
0.113,0.012,32.1
0.0,0.013,32.1
0.0,0.015,32.1
0.0,0.024,32.1
0.0,0.038,32.1
0.0,0.058,32.1
0.0,0.087,32.1
0.0,0.128,32.1
0.0,0.188,32.1
0.0,0.26,32.1
0.0,0.323,32.1
0.0,0.358,32.1
0.0,0.363,32.1
0.0,0.348,32.1
0.0,0.332,32.1
0.0,0.325,32.1
0.076,0.304,32.1
0.277,0.208,32.1
0.516,0.176,32.1
0.613,0.267,32.1
0.643,0.313,32.1
0.612,0.358,32.1
0.525,0.376,32.1
0.374,0.357,32.1
0.155,0.454,32.1
0.0,0.586,32.1
0.0,0.633,32.1
0.0,0.61,32.1
0.0,0.591,32.1
0.0,0.58,32.1
0.0,0.571,32.1
0.0,0.552,32.1
0.0,0.519,32.1
0.0,0.491,32.1
0.0,0.486,32.1
0.0,0.532,32.1
0.0,0.568,32.1
0.0,0.566,32.1
0.0,0.552,32.1
0.0,0.59,32.1
0.009,0.588,32.1
0.057,0.52,32.1
0.125,0.459,32.1
0.106,0.466,32.1
0.08,0.432,32.1
0.047,0.392,32.1
0.015,0.361,32.1
0.003,0.35,32.1
0.0,0.362,32.1
0.0,0.352,32.1
0.0,0.392,32.1
0.0,0.388,32.1
0.0,0.402,32.1
0.0,0.428,32.1
0.0,0.394,32.1
0.0,0.388,32.1
0.0,0.424,32.1
0.0,0.444,32.1
0.0,0.497,32.1
0.0,0.601,32.1
0.0,0.686,32.1
0.0,0.763,32.1
0.0,0.882,32.1
0.0,0.951,32.1
0.002,0.974,32.1
0.042,0.988,32.1
0.171,0.991,32.1
0.245,0.991,32.1
0.129,0.988,32.1
0.115,0.974,32.1
0.082,0.959,32.1
0.032,0.951,32.1
0.003,0.95,32.1
0.0,0.963,32.1
0.0,0.981,32.1
0.0,0.989,32.1
0.0,0.991,32.1
0.0,0.991,32.1
0.0,0.991,32.1
0.0,0.99,32.1
0.0,0.989,32.1
0.0,0.989,32.1
0.0,0.987,32.1
0.0,0.986,32.1
0.0,0.985,32.1
0.0,0.987,32.1
0.0,0.987,32.1
0.0,0.985,32.1
0.029,0.979,32.1
0.186,0.979,32.1
0.279,0.982,32.1
0.44,0.985,32.1
0.472,0.984,32.1
0.45,0.981,32.1
0.311,0.972,32.1
0.076,0.955,32.1
0.011,0.898,32.1
0.0,0.867,32.1
0.0,0.943,32.1
0.0,0.973,32.1
0.0,0.978,32.1
0.0,0.982,32.1
0.0,0.969,32.1
0.0,0.939,32.1
0.0,0.941,32.1
0.0,0.959,32.1
0.0,0.962,32.1
0.0,0.96,32.1
0.0,0.962,32.1
0.0,0.959,32.1
0.0,0.955,32.1
0.0,0.948,32.1
0.06,0.945,32.1
0.231,0.945,32.1
0.376,0.955,32.1
0.414,0.965,32.1
0.4,0.967,32.1
0.341,0.965,32.1
0.186,0.964,32.1
0.107,0.96,32.1
0.052,0.948,32.1
0.0,0.923,32.1
0.0,0.905,32.1
0.0,0.899,32.1
0.0,0.905,32.1
0.0,0.91,32.1
0.0,0.906,32.1
0.0,0.896,32.1
0.0,0.888,32.1
0.0,0.877,32.1
0.0,0.868,32.1
0.0,0.859,32.1
0.0,0.84,32.1
0.0,0.819,32.1
0.0,0.799,32.1
0.0,0.763,32.1
0.027,0.734,32.1
0.122,0.705,32.1
0.225,0.753,32.1
0.282,0.793,32.1
0.382,0.801,32.1
0.396,0.805,32.1
0.379,0.791,32.1
0.307,0.755,32.1
0.117,0.694,32.1
0.0,0.623,32.1
0.0,0.552,32.1
0.0,0.552,32.1
0.0,0.518,32.1
0.0,0.51,32.1
0.0,0.498,32.1
0.0,0.472,32.1
0.0,0.479,32.1
0.0,0.479,32.1
0.0,0.466,32.1
0.0,0.518,32.1
0.0,0.561,32.1
0.0,0.574,32.1
0.0,0.62,32.1
0.0,0.641,32.1
0.0,0.701,32.1
0.006,0.889,32.1
0.035,0.92,32.1
0.044,0.855,32.1
0.213,0.741,32.1
0.304,0.762,32.1
0.14,0.82,32.1
0.067,0.78,32.1
0.017,0.737,32.1
0.0,0.654,32.1
0.0,0.518,32.1
0.0,0.446,32.1
0.0,0.475,32.1
0.0,0.544,32.1
0.0,0.633,32.1
0.0,0.638,32.1
0.0,0.568,32.1
0.0,0.535,32.1
0.0,0.501,32.1
0.0,0.498,32.1
0.0,0.513,32.1
0.0,0.466,32.1
0.0,0.412,32.1
0.0,0.341,32.1
0.033,0.264,32.1
0.113,0.181,32.1
0.221,0.17,32.1
0.271,0.2,32.1
0.296,0.243,32.1
0.329,0.262,32.1
0.353,0.278,32.1
0.284,0.317,32.1
0.068,0.355,32.1
0.0,0.449,32.1
0.0,0.538,32.1
0.0,0.534,32.1
0.0,0.51,32.1
0.0,0.504,32.1
0.0,0.506,32.1
0.0,0.507,32.1
0.0,0.505,32.1
0.0,0.51,32.1
0.0,0.523,32.1
0.0,0.532,32.1
0.0,0.523,32.1
0.0,0.516,32.1
0.0,0.532,32.1
0.0,0.548,32.1
0.021,0.56,32.1
0.103,0.57,32.1
0.173,0.703,32.1
0.216,0.776,32.1
0.347,0.832,32.1
0.42,0.852,32.1
0.344,0.868,32.1
0.151,0.885,32.1
0.023,0.916,32.1
0.0,0.931,32.1
0.0,0.949,32.1
0.0,0.961,32.1
0.0,0.973,32.1
0.0,0.977,32.1
0.0,0.979,32.1
0.0,0.98,32.1
0.0,0.976,32.1
0.0,0.977,32.1
0.0,0.978,32.1
0.0,0.979,32.1
0.0,0.981,32.1
0.0,0.985,32.1
0.0,0.989,32.1
0.0,0.991,32.1
0.0,0.991,32.1
0.03,0.991,32.1
0.061,0.991,32.1
0.075,0.991,32.1
0.126,0.991,32.1
0.138,0.989,32.1
0.081,0.984,32.1
0.027,0.988,32.1
0.0,0.99,32.1
0.0,0.974,32.1
0.0,0.917,32.1
0.0,0.893,32.1
0.0,0.884,32.1
0.0,0.897,32.1
0.0,0.917,32.1
0.0,0.924,32.1
0.0,0.926,32.1
0.0,0.924,32.1
0.0,0.914,32.1
0.0,0.895,32.1
0.0,0.868,32.1
0.0,0.833,32.1
0.0,0.787,32.1
0.0,0.739,32.1
0.078,0.715,32.1
0.304,0.737,32.1
0.461,0.814,32.1
0.497,0.857,32.1
0.423,0.883,32.1
0.331,0.893,32.1
0.232,0.887,32.1
0.175,0.862,32.1
0.071,0.845,32.1
0.0,0.851,32.1
0.0,0.856,32.1
0.0,0.845,32.1
0.0,0.825,32.1
0.0,0.79,32.1
0.0,0.768,32.1
0.0,0.795,32.1
0.0,0.801,32.1
0.0,0.797,32.1
0.0,0.774,32.1
0.0,0.753,32.1
0.0,0.727,32.1
0.0,0.615,32.1
0.0,0.58,32.1
0.0,0.568,32.1
0.071,0.621,32.1
0.191,0.639,32.1
0.271,0.78,32.1
0.392,0.847,32.1
0.388,0.845,32.1
